timestamp,demanda_real_mw,demanda_predicha_mw,error_abs_mw,error_pct
2026-04-27 23:00:00,22811.95,23218.02,406.07,1.78
2026-04-28 00:00:00,21973.82,22444.89,471.07,2.144
2026-04-28 01:00:00,21654.77,21915.81,261.04,1.205
2026-04-28 02:00:00,21512.84,22040.96,528.13,2.455
2026-04-28 03:00:00,22123.93,22948.18,824.25,3.726
2026-04-28 04:00:00,24622.32,24718.43,96.11,0.39
2026-04-28 05:00:00,27309.17,26591.94,717.23,2.626
2026-04-28 06:00:00,28469.29,27997.16,472.12,1.658
2026-04-28 07:00:00,27909.01,28678.88,769.86,2.758
2026-04-28 08:00:00,27089.53,28465.86,1376.32,5.081
2026-04-28 09:00:00,26493.72,27732.82,1239.1,4.677
2026-04-28 10:00:00,26296.32,27253.71,957.38,3.641
2026-04-28 11:00:00,26497.89,26792.37,294.48,1.111
2026-04-28 12:00:00,26055.7,26230.08,174.38,0.669
2026-04-28 13:00:00,25371.69,25442.6,70.91,0.28
2026-04-28 14:00:00,25298.11,24866.15,431.96,1.707
2026-04-28 15:00:00,25557.0,25247.16,309.83,1.212
2026-04-28 16:00:00,26835.93,26644.28,191.65,0.714
2026-04-28 17:00:00,28327.85,28395.78,67.93,0.24
2026-04-28 18:00:00,30259.01,29383.99,875.01,2.892
2026-04-28 19:00:00,31367.74,29379.64,1988.1,6.338
2026-04-28 20:00:00,28583.12,27886.0,697.13,2.439
2026-04-28 21:00:00,26001.86,25844.99,156.86,0.603
2026-04-28 22:00:00,24280.55,24321.62,41.06,0.169
